,date,open,high,low,close,volume
0,2025-05-13 12:00:00+05:30,1742.6,1751.1,1742.0,1749.8,12808
1,2025-05-13 12:15:00+05:30,1750.3,1754.6,1748.4,1753.9,18897
2,2025-05-13 12:30:00+05:30,1753.9,1754.5,1749.1,1750.6,9989
3,2025-05-13 12:45:00+05:30,1750.5,1753.8,1748.6,1750.3,12981
4,2025-05-13 13:00:00+05:30,1750.1,1753.0,1748.6,1750.3,10308
5,2025-05-13 13:15:00+05:30,1750.1,1752.0,1748.0,1748.5,21886
6,2025-05-13 13:30:00+05:30,1749.3,1752.0,1747.9,1750.3,16485
7,2025-05-13 13:45:00+05:30,1750.0,1752.0,1749.2,1749.5,8950
8,2025-05-13 14:00:00+05:30,1749.9,1751.9,1748.8,1749.3,10573
9,2025-05-13 14:15:00+05:30,1749.3,1750.1,1745.5,1750.0,17016
10,2025-05-13 14:30:00+05:30,1750.0,1750.4,1747.3,1748.0,17362
11,2025-05-13 14:45:00+05:30,1748.0,1749.6,1746.6,1746.6,18536
12,2025-05-13 15:00:00+05:30,1747.4,1747.4,1736.4,1738.9,68780
13,2025-05-13 15:15:00+05:30,1739.1,1744.7,1737.1,1744.7,56007
14,2025-05-14 09:15:00+05:30,1741.0,1751.9,1737.4,1748.1,42599
15,2025-05-14 09:30:00+05:30,1748.1,1749.3,1741.2,1745.4,13353
16,2025-05-14 09:45:00+05:30,1746.0,1747.6,1744.0,1746.5,9369
17,2025-05-14 10:00:00+05:30,1746.9,1748.3,1742.1,1748.2,22700
18,2025-05-14 10:15:00+05:30,1747.7,1751.0,1747.4,1749.1,16582
19,2025-05-14 10:30:00+05:30,1749.1,1749.8,1745.2,1746.4,11477
20,2025-05-14 10:45:00+05:30,1746.3,1748.8,1745.0,1747.7,14456
21,2025-05-14 11:00:00+05:30,1747.2,1751.8,1747.2,1750.4,28883
22,2025-05-14 11:15:00+05:30,1750.4,1753.9,1749.4,1753.1,13230
23,2025-05-14 11:30:00+05:30,1752.6,1756.0,1750.4,1752.0,30438
24,2025-05-14 11:45:00+05:30,1752.0,1752.0,1749.1,1750.8,24380
25,2025-05-14 12:00:00+05:30,1750.8,1751.7,1747.7,1750.8,11526
26,2025-05-14 12:15:00+05:30,1750.1,1752.8,1749.8,1752.2,9802
27,2025-05-14 12:30:00+05:30,1752.2,1755.3,1750.6,1752.7,34853
28,2025-05-14 12:45:00+05:30,1752.7,1754.8,1745.9,1751.7,40846
29,2025-05-14 13:00:00+05:30,1751.7,1755.0,1751.5,1754.3,7314
